0 request lsn 303567, subrequestnubmer is 0
0 request lsn 309650, subrequestnubmer is 2
0 request lsn 240840, subrequestnubmer is 1
0 request lsn 2979, subrequestnubmer is 4
1 request lsn 66972, subrequestnubmer is 4
1 request lsn 924, subrequestnubmer is 4
0 request lsn 133182, subrequestnubmer is 24
0 request lsn 2979, subrequestnubmer is 0
0 request lsn 2979, subrequestnubmer is 0
0 request lsn 2979, subrequestnubmer is 0
1 request lsn 66988, subrequestnubmer is 4
1 request lsn 940, subrequestnubmer is 4
0 request lsn 2979, subrequestnubmer is 0
0 request lsn 309657, subrequestnubmer is 2
0 request lsn 591669, subrequestnubmer is 0
0 request lsn 591669, subrequestnubmer is 0
0 request lsn 2979, subrequestnubmer is 0
0 request lsn 133278, subrequestnubmer is 25
0 request lsn 2979, subrequestnubmer is 0
0 request lsn 309664, subrequestnubmer is 2
0 request lsn 753921, subrequestnubmer is 0
0 request lsn 753921, subrequestnubmer is 0
0 request lsn 2979, subrequestnubmer is 0
0 request lsn 2979, subrequestnubmer is 0
1 request lsn 67004, subrequestnubmer is 4
1 request lsn 956, subrequestnubmer is 4
0 request lsn 2979, subrequestnubmer is 0
1 request lsn 591675, subrequestnubmer is 0
0 request lsn 133374, subrequestnubmer is 28
0 request lsn 787, subrequestnubmer is 0
1 request lsn 56208, subrequestnubmer is 0
1 request lsn 972, subrequestnubmer is 4
1 request lsn 67020, subrequestnubmer is 4
0 request lsn 309671, subrequestnubmer is 2
0 request lsn 591675, subrequestnubmer is 0
0 request lsn 591675, subrequestnubmer is 0
1 request lsn 2979, subrequestnubmer is 0
0 request lsn 309678, subrequestnubmer is 2
0 request lsn 56208, subrequestnubmer is 0
0 request lsn 2979, subrequestnubmer is 0
1 request lsn 67036, subrequestnubmer is 4
1 request lsn 988, subrequestnubmer is 4
0 request lsn 133470, subrequestnubmer is 24
0 request lsn 2979, subrequestnubmer is 0
0 request lsn 2995, subrequestnubmer is 4
0 request lsn 309685, subrequestnubmer is 2
0 request lsn 56208, subrequestnubmer is 0
0 request lsn 2995, subrequestnubmer is 0
0 request lsn 309692, subrequestnubmer is 2
0 request lsn 240840, subrequestnubmer is 0
1 request lsn 67052, subrequestnubmer is 4
1 request lsn 1004, subrequestnubmer is 4
0 request lsn 2995, subrequestnubmer is 0
0 request lsn 133750, subrequestnubmer is 25
1 request lsn 56214, subrequestnubmer is 0
0 request lsn 2995, subrequestnubmer is 0
0 request lsn 309699, subrequestnubmer is 2
0 request lsn 591675, subrequestnubmer is 0
0 request lsn 591675, subrequestnubmer is 0
1 request lsn 67068, subrequestnubmer is 4
1 request lsn 1020, subrequestnubmer is 4
0 request lsn 309706, subrequestnubmer is 1
0 request lsn 2995, subrequestnubmer is 0
0 request lsn 753921, subrequestnubmer is 0
0 request lsn 753921, subrequestnubmer is 0
0 request lsn 309713, subrequestnubmer is 2
0 request lsn 56214, subrequestnubmer is 0
0 request lsn 2995, subrequestnubmer is 0
0 request lsn 133846, subrequestnubmer is 25
0 request lsn 2995, subrequestnubmer is 0
1 request lsn 67084, subrequestnubmer is 4
1 request lsn 812, subrequestnubmer is 4
0 request lsn 787, subrequestnubmer is 0
0 request lsn 269818, subrequestnubmer is 6
0 request lsn 133966, subrequestnubmer is 24
1 request lsn 67100, subrequestnubmer is 4
1 request lsn 828, subrequestnubmer is 4
0 request lsn 269818, subrequestnubmer is 0
0 request lsn 269818, subrequestnubmer is 0
0 request lsn 269834, subrequestnubmer is 2
1 request lsn 844, subrequestnubmer is 4
1 request lsn 67116, subrequestnubmer is 4
0 request lsn 269834, subrequestnubmer is 0
0 request lsn 134062, subrequestnubmer is 27
0 request lsn 269834, subrequestnubmer is 0
0 request lsn 309720, subrequestnubmer is 2
0 request lsn 56214, subrequestnubmer is 0
0 request lsn 269834, subrequestnubmer is 0
1 request lsn 67132, subrequestnubmer is 4
1 request lsn 860, subrequestnubmer is 4
0 request lsn 309727, subrequestnubmer is 2
0 request lsn 240840, subrequestnubmer is 0
0 request lsn 269834, subrequestnubmer is 0
0 request lsn 134158, subrequestnubmer is 27
0 request lsn 269834, subrequestnubmer is 0
1 request lsn 67148, subrequestnubmer is 4
1 request lsn 56220, subrequestnubmer is 0
1 request lsn 876, subrequestnubmer is 4
0 request lsn 886, subrequestnubmer is 0
0 request lsn 309734, subrequestnubmer is 2
0 request lsn 56220, subrequestnubmer is 0
1 request lsn 269834, subrequestnubmer is 0
0 request lsn 134254, subrequestnubmer is 26
1 request lsn 892, subrequestnubmer is 4
1 request lsn 67164, subrequestnubmer is 4
0 request lsn 269834, subrequestnubmer is 1
0 request lsn 269834, subrequestnubmer is 0
1 request lsn 67180, subrequestnubmer is 4
1 request lsn 908, subrequestnubmer is 4
0 request lsn 134350, subrequestnubmer is 25
0 request lsn 269834, subrequestnubmer is 0
0 request lsn 269834, subrequestnubmer is 0
1 request lsn 67196, subrequestnubmer is 4
1 request lsn 924, subrequestnubmer is 4
0 request lsn 269834, subrequestnubmer is 0
0 request lsn 134446, subrequestnubmer is 25
0 request lsn 269850, subrequestnubmer is 4
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
1 request lsn 940, subrequestnubmer is 4
1 request lsn 67212, subrequestnubmer is 4
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 134542, subrequestnubmer is 24
1 request lsn 956, subrequestnubmer is 4
0 request lsn 269850, subrequestnubmer is 0
1 request lsn 67228, subrequestnubmer is 4
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
1 request lsn 67244, subrequestnubmer is 4
0 request lsn 269850, subrequestnubmer is 0
1 request lsn 972, subrequestnubmer is 4
0 request lsn 309741, subrequestnubmer is 3
0 request lsn 56220, subrequestnubmer is 0
0 request lsn 134638, subrequestnubmer is 24
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 309748, subrequestnubmer is 2
0 request lsn 240840, subrequestnubmer is 0
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 886, subrequestnubmer is 0
1 request lsn 67260, subrequestnubmer is 4
1 request lsn 988, subrequestnubmer is 4
1 request lsn 56226, subrequestnubmer is 1
1 request lsn 269850, subrequestnubmer is 0
0 request lsn 134734, subrequestnubmer is 24
0 request lsn 309755, subrequestnubmer is 2
0 request lsn 56226, subrequestnubmer is 1
0 request lsn 269850, subrequestnubmer is 0
1 request lsn 1004, subrequestnubmer is 4
1 request lsn 67276, subrequestnubmer is 4
0 request lsn 269850, subrequestnubmer is 0
0 request lsn 269866, subrequestnubmer is 4
0 request lsn 269866, subrequestnubmer is 0
0 request lsn 134830, subrequestnubmer is 25
0 request lsn 269866, subrequestnubmer is 0
1 request lsn 67292, subrequestnubmer is 4
1 request lsn 1020, subrequestnubmer is 4
0 request lsn 180270, subrequestnubmer is 4
0 request lsn 269866, subrequestnubmer is 0
0 request lsn 180270, subrequestnubmer is 0
1 request lsn 1036, subrequestnubmer is 4
1 request lsn 67308, subrequestnubmer is 4
0 request lsn 134926, subrequestnubmer is 24
0 request lsn 269866, subrequestnubmer is 0
0 request lsn 180270, subrequestnubmer is 0
1 request lsn 67324, subrequestnubmer is 4
1 request lsn 1052, subrequestnubmer is 4
0 request lsn 269866, subrequestnubmer is 0
0 request lsn 135022, subrequestnubmer is 25
0 request lsn 180270, subrequestnubmer is 0
1 request lsn 844, subrequestnubmer is 4
1 request lsn 67340, subrequestnubmer is 4
0 request lsn 269866, subrequestnubmer is 0
0 request lsn 135118, subrequestnubmer is 24
0 request lsn 180270, subrequestnubmer is 0
1 request lsn 67356, subrequestnubmer is 4
1 request lsn 860, subrequestnubmer is 4
1 request lsn 871567, subrequestnubmer is 1
0 request lsn 269866, subrequestnubmer is 0
0 request lsn 135214, subrequestnubmer is 24
1 request lsn 67372, subrequestnubmer is 4
1 request lsn 876, subrequestnubmer is 4
0 request lsn 180286, subrequestnubmer is 2
1 request lsn 871568, subrequestnubmer is 1
1 request lsn 871570, subrequestnubmer is 1
0 request lsn 269866, subrequestnubmer is 0
1 request lsn 871573, subrequestnubmer is 1
0 request lsn 309762, subrequestnubmer is 2
0 request lsn 56226, subrequestnubmer is 0
0 request lsn 180286, subrequestnubmer is 0
0 request lsn 135310, subrequestnubmer is 24
1 request lsn 67388, subrequestnubmer is 4
1 request lsn 892, subrequestnubmer is 4
1 request lsn 871571, subrequestnubmer is 2
0 request lsn 309769, subrequestnubmer is 2
0 request lsn 240840, subrequestnubmer is 0
0 request lsn 269866, subrequestnubmer is 0
1 request lsn 871574, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 67404, subrequestnubmer is 4
1 request lsn 908, subrequestnubmer is 4
1 request lsn 871572, subrequestnubmer is 1
0 request lsn 269866, subrequestnubmer is 0
0 request lsn 135406, subrequestnubmer is 24
1 request lsn 871574, subrequestnubmer is 1
1 request lsn 871842, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 871843, subrequestnubmer is 2
1 request lsn 924, subrequestnubmer is 4
1 request lsn 67420, subrequestnubmer is 4
1 request lsn 871845, subrequestnubmer is 1
0 request lsn 269866, subrequestnubmer is 0
1 request lsn 871846, subrequestnubmer is 1
1 request lsn 871844, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
0 request lsn 135502, subrequestnubmer is 26
1 request lsn 871845, subrequestnubmer is 1
1 request lsn 67436, subrequestnubmer is 4
1 request lsn 940, subrequestnubmer is 4
0 request lsn 269866, subrequestnubmer is 0
1 request lsn 871846, subrequestnubmer is 1
1 request lsn 871845, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 871842, subrequestnubmer is 1
0 request lsn 886, subrequestnubmer is 0
0 request lsn 135598, subrequestnubmer is 24
1 request lsn 67452, subrequestnubmer is 4
1 request lsn 956, subrequestnubmer is 4
1 request lsn 871848, subrequestnubmer is 1
1 request lsn 871849, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 871849, subrequestnubmer is 1
1 request lsn 871849, subrequestnubmer is 1
1 request lsn 67468, subrequestnubmer is 4
1 request lsn 972, subrequestnubmer is 4
1 request lsn 871847, subrequestnubmer is 2
1 request lsn 871848, subrequestnubmer is 1
0 request lsn 135694, subrequestnubmer is 25
1 request lsn 871848, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 871848, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 871849, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 988, subrequestnubmer is 4
1 request lsn 67484, subrequestnubmer is 4
1 request lsn 871844, subrequestnubmer is 1
0 request lsn 853, subrequestnubmer is 0
1 request lsn 871844, subrequestnubmer is 1
0 request lsn 135790, subrequestnubmer is 27
1 request lsn 871845, subrequestnubmer is 1
1 request lsn 180286, subrequestnubmer is 0
1 request lsn 871843, subrequestnubmer is 1
1 request lsn 67500, subrequestnubmer is 4
1 request lsn 1004, subrequestnubmer is 4
1 request lsn 871850, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 1
1 request lsn 871572, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
0 request lsn 180286, subrequestnubmer is 0
0 request lsn 135886, subrequestnubmer is 24
1 request lsn 871842, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 67516, subrequestnubmer is 4
1 request lsn 1020, subrequestnubmer is 4
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 871846, subrequestnubmer is 1
0 request lsn 180286, subrequestnubmer is 0
1 request lsn 871847, subrequestnubmer is 1
0 request lsn 180302, subrequestnubmer is 4
1 request lsn 871846, subrequestnubmer is 1
0 request lsn 180302, subrequestnubmer is 0
1 request lsn 871847, subrequestnubmer is 1
0 request lsn 180302, subrequestnubmer is 0
0 request lsn 135982, subrequestnubmer is 24
1 request lsn 67532, subrequestnubmer is 4
1 request lsn 1036, subrequestnubmer is 4
1 request lsn 871567, subrequestnubmer is 2
0 request lsn 180302, subrequestnubmer is 0
0 request lsn 853, subrequestnubmer is 0
1 request lsn 871569, subrequestnubmer is 1
1 request lsn 871568, subrequestnubmer is 1
1 request lsn 67548, subrequestnubmer is 4
1 request lsn 1052, subrequestnubmer is 4
1 request lsn 871569, subrequestnubmer is 1
0 request lsn 136078, subrequestnubmer is 24
1 request lsn 871568, subrequestnubmer is 1
1 request lsn 871570, subrequestnubmer is 1
1 request lsn 871850, subrequestnubmer is 1
1 request lsn 67564, subrequestnubmer is 4
1 request lsn 1068, subrequestnubmer is 4
1 request lsn 871850, subrequestnubmer is 1
0 request lsn 136174, subrequestnubmer is 24
1 request lsn 67580, subrequestnubmer is 4
1 request lsn 1084, subrequestnubmer is 4
0 request lsn 136270, subrequestnubmer is 24
1 request lsn 67596, subrequestnubmer is 4
1 request lsn 876, subrequestnubmer is 4
1 request lsn 67612, subrequestnubmer is 4
1 request lsn 892, subrequestnubmer is 4
0 request lsn 136366, subrequestnubmer is 24
1 request lsn 67628, subrequestnubmer is 4
1 request lsn 908, subrequestnubmer is 4
0 request lsn 136462, subrequestnubmer is 24
1 request lsn 67644, subrequestnubmer is 4
1 request lsn 924, subrequestnubmer is 4
0 request lsn 136558, subrequestnubmer is 24
1 request lsn 67660, subrequestnubmer is 4
1 request lsn 940, subrequestnubmer is 4
0 request lsn 136654, subrequestnubmer is 24
1 request lsn 67676, subrequestnubmer is 4
1 request lsn 956, subrequestnubmer is 4
0 request lsn 136750, subrequestnubmer is 24
1 request lsn 67692, subrequestnubmer is 4
1 request lsn 972, subrequestnubmer is 4
1 request lsn 67708, subrequestnubmer is 4
1 request lsn 988, subrequestnubmer is 4
0 request lsn 136846, subrequestnubmer is 24
1 request lsn 67724, subrequestnubmer is 4
1 request lsn 1004, subrequestnubmer is 4
0 request lsn 136942, subrequestnubmer is 24
1 request lsn 1020, subrequestnubmer is 4
1 request lsn 67740, subrequestnubmer is 4
1 request lsn 67756, subrequestnubmer is 4
1 request lsn 1036, subrequestnubmer is 4
0 request lsn 137038, subrequestnubmer is 24
1 request lsn 67772, subrequestnubmer is 4
1 request lsn 1052, subrequestnubmer is 4
0 request lsn 137134, subrequestnubmer is 25
1 request lsn 67788, subrequestnubmer is 4
1 request lsn 1068, subrequestnubmer is 4
0 request lsn 137230, subrequestnubmer is 24
1 request lsn 67804, subrequestnubmer is 4
1 request lsn 1084, subrequestnubmer is 4
0 request lsn 137326, subrequestnubmer is 24
1 request lsn 67820, subrequestnubmer is 4
1 request lsn 1100, subrequestnubmer is 4
0 request lsn 137422, subrequestnubmer is 24
1 request lsn 67836, subrequestnubmer is 4
1 request lsn 1116, subrequestnubmer is 4
1 request lsn 67852, subrequestnubmer is 4
1 request lsn 908, subrequestnubmer is 4
0 request lsn 137518, subrequestnubmer is 25
1 request lsn 67868, subrequestnubmer is 4
1 request lsn 924, subrequestnubmer is 4
0 request lsn 137614, subrequestnubmer is 24
1 request lsn 940, subrequestnubmer is 4
1 request lsn 67884, subrequestnubmer is 4
1 request lsn 67900, subrequestnubmer is 4
0 request lsn 137710, subrequestnubmer is 24
1 request lsn 956, subrequestnubmer is 4
1 request lsn 67916, subrequestnubmer is 4
1 request lsn 972, subrequestnubmer is 4
0 request lsn 137806, subrequestnubmer is 24
1 request lsn 67932, subrequestnubmer is 4
1 request lsn 988, subrequestnubmer is 4
0 request lsn 137902, subrequestnubmer is 24
1 request lsn 67948, subrequestnubmer is 4
1 request lsn 1004, subrequestnubmer is 4
0 request lsn 137998, subrequestnubmer is 24
1 request lsn 67964, subrequestnubmer is 4
1 request lsn 1020, subrequestnubmer is 4
0 request lsn 138094, subrequestnubmer is 25
1 request lsn 67980, subrequestnubmer is 4
1 request lsn 1036, subrequestnubmer is 4
0 request lsn 138190, subrequestnubmer is 24
1 request lsn 67996, subrequestnubmer is 4
1 request lsn 1052, subrequestnubmer is 4
1 request lsn 68012, subrequestnubmer is 4
1 request lsn 1068, subrequestnubmer is 4
0 request lsn 138286, subrequestnubmer is 24
1 request lsn 68028, subrequestnubmer is 4
1 request lsn 1084, subrequestnubmer is 4
0 request lsn 138382, subrequestnubmer is 25
1 request lsn 68044, subrequestnubmer is 4
1 request lsn 1100, subrequestnubmer is 4
0 request lsn 138478, subrequestnubmer is 24
1 request lsn 68060, subrequestnubmer is 4
1 request lsn 1116, subrequestnubmer is 4
0 request lsn 138574, subrequestnubmer is 24
1 request lsn 68076, subrequestnubmer is 4
1 request lsn 1132, subrequestnubmer is 4
0 request lsn 138670, subrequestnubmer is 24
1 request lsn 68092, subrequestnubmer is 4
1 request lsn 1148, subrequestnubmer is 4
0 request lsn 138766, subrequestnubmer is 24
1 request lsn 940, subrequestnubmer is 4
1 request lsn 68108, subrequestnubmer is 4
1 request lsn 68124, subrequestnubmer is 4
1 request lsn 956, subrequestnubmer is 4
0 request lsn 138862, subrequestnubmer is 24
1 request lsn 68140, subrequestnubmer is 4
1 request lsn 972, subrequestnubmer is 4
0 request lsn 138958, subrequestnubmer is 24
1 request lsn 68156, subrequestnubmer is 4
1 request lsn 988, subrequestnubmer is 4
0 request lsn 139054, subrequestnubmer is 24
1 request lsn 68172, subrequestnubmer is 4
1 request lsn 1004, subrequestnubmer is 4
0 request lsn 5782, subrequestnubmer is 16
1 request lsn 68188, subrequestnubmer is 4
1 request lsn 1020, subrequestnubmer is 4
1 request lsn 1036, subrequestnubmer is 4
